address,categoryName,city,location/lat,location/lng,neighborhood,title
"3355 Prince Mutaib bin Abdulaziz Rd, Al-Rehab, 7753, Jeddah 23344, Saudi Arabia",مقهى,Jeddah,21.5509605,39.2150092,الرحاب,بارنز
"3935 9378 Al Amir Muhammad Ibn Abdul Aziz, Al-Rehab, Jeddah 23345, Saudi Arabia",مقهى,Jeddah,21.565403,39.2206275,الرحاب,جمب كوفي
"6940 وادي الملاحي، حي Al Riyadh, Jeddah 23874, Saudi Arabia",مقهى,Jeddah,21.8609397,39.191568,الرياض,رينو كافيه
"8303 زين العابدين علي, Al Riyadh، حي, JHRF4043, 4043, Jeddah 23839, Saudi Arabia",مقهى,Jeddah,21.8533323,39.2056701,الرياض,كوفي هوليستا
"AlDrees gas station, General Rd, Al Riyadh, عسفان 23839, Saudi Arabia",مقهى,Jeddah,21.8386981,39.1980862,الرياض,بارنز
"Asfan Rd, 285, Al Riyadh R5QX+J8 Dahaban, Jeddah 23839, Saudi Arabia",مقهى,Jeddah,21.8389362,39.1982887,الرياض,بريسو
"JAZB3194، 6174 طريق الملك عبدلله ابن عبد العزيز، 3194, Jeddah 22393, Saudi Arabia",مقهى,Jeddah,21.8204336,39.1709777,الرياض,كاتشا كافيه
"R5MV+F62, 285, Al Riyadh, Jeddah 23839, Saudi Arabia",مقهى,Jeddah,21.8336388,39.193015,الرياض,المذاق المغربي
"R5QX+J96, 285, Al Riyadh, Jeddah 23839, Saudi Arabia",مقهى,Jeddah,21.8390302,39.1983752,الرياض,بون كوفي
"V4WF+XG, Al Riyadh, Jeddah 23872, Saudi Arabia",مقهى,Jeddah,21.8976698,39.1237818,الرياض,يو كوفي
"حي،, Jeddah 23839, Saudi Arabia",مقهى,Jeddah,21.8513276,39.1981768,الرياض,نغم كافيه
"زين العابدين علي, Al Riyadh, Jeddah 20034, Saudi Arabia",مقهى,Jeddah,21.8480288,39.1964293,الرياض,كيو زد كوفي
"طريق عسفان، Al Riyadh، جدة 23839، Saudi Arabia",مقهى,Jeddah,21.839062,39.1983905,الرياض,بن القهوة
"فارس بن ماطر, Al Riyadh, Jeddah 23874, Saudi Arabia",مقهى,Jeddah,21.859261,39.1734071,الرياض,السابعه والربع كافيه
"4238 نور الهدي، حي الرويس، جدة 23214 6803، Saudi Arabia",مقهى,Jeddah,21.5135158,39.1748931,الرويس,جوديفا 
"4656 الحرازات 111، حي الحرازات، JAZA7887، 7887, Jeddah 22284, Saudi Arabia",مقهى,Jeddah,21.5116609,39.1818592,الرويس,سي إن كوفي
"4765 عبدالله بن الحصين، حي الرويس، جدة 23215 8282, Jeddah 23215, Saudi Arabia",مقهى,Jeddah,21.5268964,39.1791405,الرويس,اتنشن كافيه 
"Al Madinah Al Munawarah Rd, Al Ruwais, Jeddah 23218, Saudi Arabia",مقهى,Jeddah,21.5216419,39.1813796,الرويس,بون كافيه
"G5FC+5G9, Abu Haroun Massoud, fras alhamdani, Jeddah 23215, Saudi Arabia",مقهى,Jeddah,21.5229025,39.1713509,الرويس,نكست كب
"G5FJ+F7P, Al-Madinah Al-Munawarah Rd, Al-Ruwais, Jeddah 23215, Saudi Arabia",مقهى,Jeddah,21.5237196,39.1807062,الرويس,هولاند كافيه
"G5HH+565, Al Ruwais, Jeddah 23215, Saudi Arabia",مقهى,Jeddah,21.5278771,39.1781054,الرويس,دايف كافيه
"Haifa Mall, Al-Ruwais, Jeddah 23215, Saudi Arabia",مقهى,Jeddah,21.5273626,39.1771969,الرويس,تيم هورتنز
"Liwan Centre, Al Ruwais, Jeddah 23214, Saudi Arabia",مقهى,Jeddah,21.5110655,39.1814748,الرويس,ستاربكس
"Lulu Madeena, Al Ruwais, Jeddah 23214, Saudi Arabia",مقهى,Jeddah,21.517343,39.181414,الرويس,كوستا كوفي
"Salehia Plaza, Palestine, Al Ruwais, Jeddah 23215, Saudi Arabia",مقهى,Jeddah,21.5243012,39.1673874,الرويس,جيد كافيه
"Shop, 22 King Abdullah Branch Rd, Al-Ruwais, Jeddah 23214, Saudi Arabia",مقهى,Jeddah,21.5107292,39.1802887,الرويس,تيم هورتنز
"شارع المعادي, بجانب شركة سامسونج مقابل شركة الزقزوق, Jeddah Saudi Arabia",مقهى,Jeddah,21.516179,39.1686875,الرويس,افتر ٩ كافيه
"فلسطين، الرويس، جدة 23215 G5GG+XW الرويس، جدة https://goo.gl/maps/XLRmuaoj51AD2mWU7 Haifa Mall, Jeddah Saudi Arabia",مقهى,Jeddah,21.5278057,39.1785332,الرويس,ام سي سي
"مركز الباروم, Al Ruwais, Jeddah 23213, Saudi Arabia",مقهى,Jeddah,21.5137522,39.1705925,الرويس,إمتزاج كافيه
"7671، حي الصفا،، 3370 الامير متعب فرعي،, Jeddah 23456،, Saudi Arabia",مقهى,Jeddah,21.5944703,39.204888,الصفا,تونتي فور كافيه
"Al Ajawad St, Al Samer, Jeddah 23462, Saudi Arabia",مقهى,Jeddah,21.5967123,39.2149872,الصفا,١٠٠ فولت
"Cenomi Jeddah Park, Aziziyah, Jeddah 23334, Saudi Arabia",مقهى,Jeddah,21.5976833,39.2015208,الصفا,امير آند ريري
"DIST، KING MUTAB ABDULAZIZ ROAD, Al-Safa, Jeddah 23453, Saudi Arabia",مقهى,Jeddah,21.5710471,39.210592,الصفا,بارنز
"H5GW+FC، As-Samer، عزيز مول، الصفا, Jeddah Saudi Arabia",مقهى,Jeddah,21.594383,39.1943166,الصفا,بيانو كافيه
"H6J2+6Q, Muhammad Saleh Nassif, Al-Safa, Jeddah 23451, Saudi Arabia",مقهى,Jeddah,21.5804971,39.2019699,الصفا,بارنز
"H6M8+M7F, Al-Safa, Jeddah 23455, Saudi Arabia , عبدالله الشربتلي",مقهى,Jeddah,21.5841886,39.2156721,الصفا,٣٩ كافيه
"H6V4+RPJ, Al-Safa, Jeddah 23456, Saudi Arabia",مقهى,Jeddah,21.5945928,39.2067581,الصفا,روز كريب آند كافيه
"King Fahd Br Rd, Al Faisaliyyah, Jeddah 23442, Saudi Arabia",مقهى,Jeddah,21.5709831,39.2064134,الصفا,قهوة بني
"Muhammad Nour Jakhdar, Al-Safa, Jeddah 23453, Saudi Arabia",مقهى,Jeddah,21.5729921,39.2141033,الصفا,يوري كافيه
"Prince Abdallah Al Sharbatli, Al-Safa, Jeddah 23455, Saudi Arabia",مقهى,Jeddah,21.5835991,39.2123648,الصفا,بارنز
"Prince Abdallah Al Sharbatli, Al-Safa, Jeddah 23455, Saudi Arabia",مقهى,Jeddah,21.5841535,39.2069712,الصفا,تي هاوس
"Q36J+38, Prince Naif Rd, Al Shera'a, Jeddah 23814, Saudi Arabia",مقهى,Jeddah,21.5741145,39.2157019,الصفا,دكتور مود كافيه
"Umm Al Qoura, Al-Safa, Jeddah 23453, Saudi Arabia",مقهى,Jeddah,21.5704584,39.2205282,الصفا,بارنز
"Umm Al Qoura, Al-Safa, Jeddah 23453, Saudi Arabia",مقهى,Jeddah,21.5699645,39.2210373,الصفا,سبيرانزا كافيه
"Umm Al Qoura, Al-Safa, Jeddah 23455, Saudi Arabia",مقهى,Jeddah,21.5939727,39.2158639,الصفا,بارنز
"الرياض ,ذهبان, Jeddah Saudi Arabia",مقهى,Jeddah,21.572247,39.2205038,الصفا,ليفانتا
"السبعين, Al-Safa، الأمير ماجد, Jeddah 23452, Saudi Arabia",مقهى,Jeddah,21.5835312,39.2124297,الصفا,اودون كافيه
"عدي بن ربيع, Al Ajwad, Jeddah 23466, Saudi Arabia",مقهى,Jeddah,21.5953921,39.2249167,الصفا,ستاربكس
"2472 Nab Al Ikhlas, As Salamah, Jeddah 23437, Saudi Arabia",مقهى,Jeddah,21.5891704,39.1478319,السلامة, نيبرهود 
"2530 Al Yamamah, حي السلامة 2530 7102, Jeddah 23436, Saudi Arabia",مقهى,Jeddah,21.5846976,39.1484633,السلامة,باجليتشي بيكري آند كافيه
"4058 Prince Abdullah AlFiasal St, Abhur Ash Shamaliyah District, 7323, Jeddah 23815, Saudi Arabia",مقهى,Jeddah,21.598028,39.147409,السلامة,جوفريز كوفي
"4242 Prince Mohammed Bin Abdulaziz St, Ar Rawdah, Jeddah 23432, Saudi Arabia",مقهى,Jeddah,21.5901343,39.1521397,السلامة,بونتو كافيه
"6205 Al Yamamah, As Salamah, Jeddah 23524, Saudi Arabia",مقهى,Jeddah,21.5951315,39.1457629,السلامة,افتر ٦ كافيه
"رامي, As Salamah, Jeddah 23437",مقهى,Jeddah,21.58999,39.152116,السلامة,سيلا كافيين
"Al Salam |، Quraysh Street، Al Salamah District، Radisson Blu Hotel, Jeddah Saudi Arabia",مقهى,Jeddah,21.5944313,39.1495412,السلامة,ذا لاردر
"Al Salamah District-Ibrahim Masoud Street, Jeddah Saudi Arabia",مقهى,Jeddah,21.5979156,39.1470413,السلامة,بارنز
"Al Yamamah, As Salamah, Jeddah 23524, Saudi Arabia",مقهى,Jeddah,21.5964723,39.1452255,السلامة,كب آند كاوتش 
"As Salamah, Jeddah 23437, Saudi Arabia",مقهى,Jeddah,21.5968012,39.1573716,السلامة,بون كافيه
"As Salamah, Jeddah 23437, Saudi Arabia",مقهى,Jeddah,21.5957598,39.1553199,السلامة,مكنة كافيه
"As Salamah, Jeddah 23524, Saudi Arabia",مقهى,Jeddah,21.5974286,39.1465835,السلامة,هانيز كافيه
"Dist - Store 7, 3577 Qouraish, As Salamah, Jeddah 23437, Saudi Arabia",مقهى,Jeddah,21.5970103,39.1584625,السلامة,آش كافيه
"H4XV+PRR, As Salamah, Jeddah 23525, Saudi Arabia",مقهى,Jeddah,21.5993612,39.1445109,السلامة,مول كافيه
"H5P6+7MF, Saqer Qouraish, As Salamah, Jeddah 23436, Saudi Arabia",مقهى,Jeddah,21.5856866,39.1616745,السلامة,سوهو كافيه
"J43V+299, Prince Sultan Rd, As Salamah, Jeddah 23525, Saudi Arabia",مقهى,Jeddah,21.602508,39.1435476,السلامة,اركو كافيه
"Mawakeb Al Nasr, As Salamah, Jeddah 23436, Saudi Arabia",مقهى,Jeddah,21.5860952,39.1551452,السلامة,نور كافيه
"Prince Sultan Rd, As Salamah, Jeddah 23525, Saudi Arabia",مقهى,Jeddah,21.6091162,39.1418778,السلامة,كرانبيري كوفي
"Qouraish, As Salamah, Jeddah 11345, Saudi Arabia",مقهى,Jeddah,21.5966582,39.1567702,السلامة,جولاس كافيه
"Qouraish, As Salamah, Jeddah 23524, Saudi Arabia",مقهى,Jeddah,21.5953584,39.1509126,السلامة,بامبو جاردن كافيه
"Saqer Qouraish, As Salamah, Jeddah 23436, Saudi Arabia",مقهى,Jeddah,21.5822719,39.1516156,السلامة,كوم كوم كافيه
"Saqer Qouraish, As Salamah, Jeddah 23436, Saudi Arabia",مقهى,Jeddah,21.5846376,39.1595164,السلامة,لافاميليا بيسترو كافيه
"طريق الأمير سلطان، حي السلامة،, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.5831465,39.1439763,السلامة,٥٠ ديجريز اسبريسو هاوس
"6545، 2637،, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7571006,39.2067551,الصالحية,كافيه ٢٠٠
"6567, 2629, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7572091,39.2067029,الصالحية,دانكن
"7195, Al Salehiyah District, حي الصالحية 2396, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7629182,39.2035911,الصالحية,سانتوس كافيه
"Al-Salehiyah, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7769986,39.217082,الصالحية,بي كافيه
"F8GV+HHX, Jeddah 22392, Saudi Arabia",مقهى,Jeddah,21.7679645,39.2024298,الصالحية,بيج بابا
"JGAA6934 4363 ريحانة بنت زيد، 6934, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7605944,39.2234262,الصالحية,بليزا كوفي
"JGAA7600، 7600 أم المؤمنين ريحانة بنت زيد (، 4113, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7666875,39.220943,الصالحية,كافال كافيه
"حي الصالحية،، JGAB7620، 7620 أم المؤمنين ريحانة بنت زيد، 4105،, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7667227,39.220929,الصالحية,بزنس هاوسز
"ريحانة بنت زيد, Al-Salehiyah, Jeddah 23764, Saudi Arabia",مقهى,Jeddah,21.7698908,39.2205897,الصالحية,انزي
"شارع ياسر بن عامر الكناني, Al Salehiyah, Jeddah 22443, Saudi Arabia",مقهى,Jeddah,21.7569651,39.2068944,الصالحية,أروم كافية
"طريق المحاميد ، المحاميد، Jeddah 22396, Saudi Arabia",مقهى,Jeddah,21.7750713,39.2114296,الصالحية,باي جي كافيه 
"عمرو بن ابي وقاص, Al-Salehiyah, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7732031,39.2057508,الصالحية,المكارم بارك كوفي
"عوض سعيد محمد القرني, Al-Salehiyah, Jeddah 23763, Saudi Arabia",مقهى,Jeddah,21.7757523,39.2146552,الصالحية,ديلي كب
"Al Ajawad St, Al-Manar, Jeddah 23462",مقهى,Jeddah,21.596319,39.248062,المنار,بارت
"، المنار بلازا, ، حي, Al Samer, Jeddah 23523, Saudi Arabia",مقهى,Jeddah,21.5970885,39.2488407,المنار,ايسو كوفي
"Al Samer, Al Rabi', Jeddah 23461, Saudi Arabia",مقهى,Jeddah,21.5831101,39.2376272,السامر,سيمبل
"Al Samer، 7431 الطريق الدائري، حي 2128, Jeddah 23461, Saudi Arabia",مقهى,Jeddah,21.5808165,39.229636,السامر,بارنز
"District, JDSA3337، 3337 أنقرة، 6501, As Samir, Jeddah 23462, Saudi Arabia",مقهى,Jeddah,21.587204,39.2339925,السامر,كارديو كافيه
"Prince Mutaib bin Abdulaziz Rd، حي المروة - تقاطع شارع حراء مع, Jeddah 23541, Saudi Arabia",مقهى,Jeddah,21.5956549,39.2474223,السامر,سكاي كافيه
"إسماعيل بن أبي أويس, حي السامر, Jeddah 23464, Saudi Arabia",مقهى,Jeddah,21.587263,39.2461395,السامر,بارنز
"حي، 2903 Al Samer, Al Rabi', Jeddah 23461, Saudi Arabia",مقهى,Jeddah,21.5836256,39.2371854,السامر,بلاك آند وايت
"عبدالله بن عطاء, Al Samer, Jeddah 23462, Saudi Arabia",مقهى,Jeddah,21.5874947,39.2449578,السامر,ديلي كب
"فرع, Al Samer, AL SAMIR STREET AT AL SAMIR GAZ STATION Jeddah AL-SAMER حي السامر - محطة المواريد, Jeddah Saudi Arabia",مقهى,Jeddah,21.5930711,39.236559,السامر,بارنز
"2351 فهد ابن خرينق، JJSA8721، 8721, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3955739,39.2748507,السنابل,إرفاء كافيه
"3544 أبي عون, Al Sanabel, 8516, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3936912,39.2863413,السنابل,كافيانو
"3565 أبو الحسن الخطيب, Al Sanabel, JJSB8598، 8598, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.394151,39.286727,السنابل,اونزا
"9119 شارع خبيب بن عدي الأنصاري الفرعي, Al Sanabel، JJSB3283، 3283, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3992308,39.2838093,السنابل,بارنز
"97QG+GCJ، 60th Street, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3888421,39.276002,السنابل,٥ كاف
"97XJ+XH, Al Sanabel، شارع السنابل، حي, Jeddah 22434, Saudi Arabia",مقهى,Jeddah,21.4000949,39.2814948,السنابل,اوفردوز
"Al Sanabel, 3078, 7207, Jeddah 22434, Saudi Arabia",مقهى,Jeddah,21.4003372,39.2636021,السنابل,ريبوز كافيه
"C72H+859، شارع خبيب بن عدي الأنصاري الفرعي, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.4007998,39.2779919,السنابل,كويك كب
"Fahad Bin Kharenaq Street, Al Sanabel, Jeddah 22434, Saudi Arabia",مقهى,Jeddah,21.3961754,39.2746824,السنابل,اوشن كافيه
"ابراهيم شاكر, 2320احمد, Jeddah 22434, Saudi Arabia",مقهى,Jeddah,21.4066169,39.2567461,السنابل,جورميه فليفر
"المقتدر بالله, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3990949,39.2835444,السنابل,سيب كافيه
"حي, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3920405,39.2727552,السنابل,كورس جرايند
"حي, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3931562,39.2735142,السنابل,لوكانز كافيه
"خبيب بن عدي الانصاري، فرعي, Jeddah 70807, Saudi Arabia",مقهى,Jeddah,21.3988536,39.284412,السنابل,كولينان كافيه
"شارع ابن مانع, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3997687,39.2814714,السنابل,كيمس
شارع السنابل التجاري الجنوبي Saudi Arabia,مقهى,Jeddah,21.3898726,39.2747257,السنابل,كبس كافيه
"شارع خالد بن خويلد الهذلي, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3888782,39.2759869,السنابل,كيو ٥ كافيه
"شارع خبيب بن عدي الانصاري, Al Sanabel, Jeddah 22434, Saudi Arabia",مقهى,Jeddah,21.4043401,39.2702011,السنابل,كريب ووافل
"عمرو بن مسعود, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3871646,39.2778778,السنابل,رسلان كوفي
"فهد بن خرينق, Al Sanabel, Jeddah 22444, Saudi Arabia",مقهى,Jeddah,21.3994718,39.2772634,السنابل,٩٩ كوفي
"96F4+84V, As Sarawat, Jeddah 22524, Saudi Arabia",مقهى,Jeddah,21.3733125,39.2053125,السراوات,نكست فلايت
"As Sarawat, Jeddah 22525, Saudi Arabia",مقهى,Jeddah,21.365574,39.1959776,السراوات,فلات كافيه
"JLSA3962 6753 حي, As Sarawat، 3962 طريق الخمرة, Jeddah 22528, Saudi Arabia",مقهى,Jeddah,21.3341962,39.2305213,السراوات,كافيه آند كافي
"7533 طريق الامير سلطان، حي البساتين، جدة 23717 5260،",مقهى,Jeddah,"21.673339,",39.120938,البساتين,مورافا كافيه
"285, Al Bashaer, Jeddah 23782, Saudi Arabia",مقهى,Jeddah,21.8107537,39.1014626,الصواري,شينيز كافي
"4395, Taibah District, Jeddah 23831 8002 Saudi Arabia",مقهى,Jeddah,21.8107959,39.1016262,الصواري,كازا نوسترا كافيه 
"Abdullah Alfaisal, Obhur Al-Shamaliyah, Jeddah 23814, Saudi Arabia",مقهى,Jeddah,21.7883614,39.0943549,الصواري,صن كافيه
"Aber Alqarat- Drive thru, Al Sawari, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.7944166,39.0892609,الصواري,ستاربكس
"Al Sawari, Jeddah 23826, Saudi Arabia عابر القارات، طريق الملك فيصل، جدة،",مقهى,Jeddah,21.7937123,39.0897435,الصواري,ديلي كب
"Al Sawari, R32M+J29 Al Yaqoot, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.8014753,39.0823595,الصواري,اونزا كافيه
"King Saud Rd, Jeddah 23289, Saudi Arabia",مقهى,Jeddah,21.8112681,39.0962297,الصواري,بارنز
"Prince Abdulmajeed, Al Sawari, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.7863733,39.1074507,الصواري,بارنز
"Sawari Box, Al Sawari, Jeddah 23828, Saudi Arabia",مقهى,Jeddah,21.8107668,39.1015274,الصواري,بارنز
"بجوار اجنحة النبلاء، شارع عمرو بن أبي وقاص الفرعي, Al Falah, Jeddah 11221, Saudi Arabia",مقهى,Jeddah,21.7862119,39.1073019,الصواري,دراكس كوفي
"شارع عابر القارات, Al Sawari, Jeddah 23826, Saudi Arabia",مقهى,Jeddah,21.7905868,39.0924375,الصواري,ستار كافيه
"2701 Khaled Ibn Al Walid, Al Sharafiyah, 7415, Jeddah 23218, Saudi Arabia",مقهى,Jeddah,21.5237389,39.185917,الشرفية,اكس فور كوفي
"3219 Al Farisi, 2597، Al Sharafiyah، Jeddah 23217, Saudi Arabia",مقهى,Jeddah,21.5154519,39.192533,الشرفية,ويست وورلد كوفي
"3246 Al Abbas Ibn Abd Al Mouttaleb, Al Sharafeyah, Jeddah 23216, Saudi Arabia",مقهى,Jeddah,21.5209901,39.1915599,الشرفية,بوينت كافيه
"8079 Al-Madinah Al-Munawarah Rd, Al Sharafeyah, 4491, Jeddah 22234",مقهى,Jeddah,21.505353,39.182644,الشرفية,رونه
"4495 Al Madinah Al Munawarah Rd, Al Sharafiyah, Jeddah 22234, Saudi Arabia",مقهى,Jeddah,21.5048126,39.1828479,الشرفية,٩٥ سيلسيوس 
"4542 Al Madinah Al Munawarah Rd, Al Sharafiyah, 7859, Jeddah 22234, Saudi Arabia",مقهى,Jeddah,21.5032512,39.1829615,الشرفية,قهوة سبس
"6167-6229 خالد ابن الوليد، الشرفية، Saudi Arabia",مقهى,Jeddah,21.512369,39.1864467,الشرفية,موكا كافيه
"6430 خالد بن الوليد، Al Sharafiyah Jeddah 23216 2675 Khaled Ibn Al Walid, Al Sharafeyah, Jeddah 23216, Saudi Arabia",مقهى,Jeddah,21.5145153,39.1859889,الشرفية,بلاك بينك
"6870 King Fahd Br Rd, Al Sharafeyah, Jeddah 23216, Saudi Arabia",مقهى,Jeddah,21.5183272,39.1923687,الشرفية,سيمبلكس كافيه
"7333 Asad Allah, Ash Sharafiyah District, 2438, Jeddah 23218, Saudi Arabia",مقهى,Jeddah,21.5225859,39.1836928,الشرفية,اوند باي ان اف
"7497 Zou Al Nourain, Al Sharafiyah, 2935, Jeddah 23218, Saudi Arabia",مقهى,Jeddah,21.5242392,39.1882978,الشرفية,دريم لاند كافيه
"Al Hussein Ibn Ali, Al Sharafeyah, Jeddah 22234, Saudi Arabia",مقهى,Jeddah,21.507981,39.1830426,الشرفية,يو ان كافيه
"Al Madinah Al Munawarah Rd, Al Sharafeyah, Jeddah 32218, Saudi Arabia",مقهى,Jeddah,21.5245958,39.181619,الشرفية,بارنز
"Al Madinah Al Munawarah Rd, حي الشرفية، Jeddah 23218, Saudi Arabia",مقهى,Jeddah,21.5271357,39.180292,الشرفية,هنت كوفي
"Al Sharafeyah, Jeddah 78008, Saudi Arabia",مقهى,Jeddah,21.5284815,39.1809704,الشرفية,وسم كافي
"AlTawbah، Ash Sharafiyah District, Jeddah 23216, Saudi Arabia",مقهى,Jeddah,21.5199294,39.1893305,الشرفية,ميراج 
"G56Q+HHM, King Abdullah Branch Rd, Al Sharafeyah, Jeddah 23216, Saudi Arabia",مقهى,Jeddah,21.5114631,39.1889254,الشرفية,ديرة كافيه
"G58J+RJ9, Al Sharafeyah, Jeddah 23216, Saudi Arabia",مقهى,Jeddah,21.5169756,39.1816046,الشرفية,آدمز
"G5CR+GJ3, Al Sharafeyah, Jeddah 23216, Saudi Arabia",مقهى,Jeddah,21.5214162,39.1914149,الشرفية,وين كافيه
"G5GQ+R75، الشرفية، جدة 23218،, Jeddah Saudi Arabia",مقهى,Jeddah,21.5272116,39.1879069,الشرفية,فلات كافيه
"G5HR+WGP, Al Abbas Ibn Abd Al Mouttaleb, Al Sharafeyah, Jeddah 23218, Saudi Arabia",مقهى,Jeddah,21.52986,39.1913204,الشرفية,ذا ايفننج 
"Madina Road, Al Sharafeyah, Jeddah 23216, Saudi Arabia",مقهى,Jeddah,21.5192159,39.1823438,الشرفية,بارنز
"Setten Rd, King Fahad Br Road, Jeddah Saudi Arabia",مقهى,Jeddah,21.5128806,39.1927231,الشرفية,براونيز كافيه آند سويتس
"2979 Abu Al Abbas Ibn Abdulmutalib, Ash Shati, District, JEBA7316, 7316, Jeddah 23513, Saudi Arabia",مقهى,Jeddah,21.6018014,39.1130806,الشاطئ,السرايا كافيه
"7021 Abu Al Abbas Ibn Abdulmutalib, Ash Shati, Jeddah 23513, Saudi Arabia",مقهى,Jeddah,21.5993823,39.1150357,الشاطئ,فيولين كافيه
"7561 طريق الكورنيش، حي الشاطئ، Jeddah 2451, Jeddah 21362, Saudi Arabia",مقهى,Jeddah,21.6047597,39.1093332,الشاطئ,كافيه فيينا بلازا
"7633 Hira St, Ash Shati District, Jeddah 23513, Saudi Arabia",مقهى,Jeddah,21.6049019,39.1167615,الشاطئ,رها ايتري
"7714 مكي بن عوف، حي الحرازات، JAZC3809، 3809, Jeddah 22284, Saudi Arabia",مقهى,Jeddah,21.6576905,39.1045193,الشاطئ, ٦٠ ديجريز
"8318 شارع ياسر بن عامر الكناني، حي الفلاح، جدة 23762 5734،، الفلاح، جدة 23762، Saudi Arabia",مقهى,Jeddah,21.6487549,39.1109236,الشاطئ,كيمس 
"8322 King Abdul Aziz Rd, 3683، Ash Shati District، King Abdul, Aziz Road, Jeddah 23414, Saudi Arabia",مقهى,Jeddah,21.5665817,39.1252479,الشاطئ,مانجيا كافيه
"8548-8350 Mitab Ibn Awf, Ash Shati, Jeddah 23414, Saudi Arabia",مقهى,Jeddah,21.567091,39.1248249,الشاطئ,ارث كافيه
"8688 King Abdulaziz Branch Rd, St, Jeddah 23414, Saudi Arabia",مقهى,Jeddah,21.569324,39.1245838,الشاطئ,نوق
"Ahmad Al Harwi, Ash Shati, Jeddah 23412, Saudi Arabia",مقهى,Jeddah,21.5586246,39.1235341,الشاطئ,دوحة كافيه
"Ash Shati, Jeddah 23514",مقهى,Jeddah,21.6130256,39.118367,الشاطئ,٦٦ كابس
"Al Kurnaysh Br Rd, Ash Shati, Jeddah 23611, Saudi Arabia",مقهى,Jeddah,21.6165932,39.1081095,الشاطئ,٢٤ كافيه
"Ash Shati, Jeddah 23425, Saudi Arabia",مقهى,Jeddah,21.5856954,39.1288956,الشاطئ,يارن كافيه
